video_id,start,end,motion,audio,cap_overlap,kw_density,score
iPwJWk2WoTw,2.0,4.0,0.6010330319404602,0.07028617709875107,0.0,0.0,0.48751911520957947
iPwJWk2WoTw,6.0,8.5,0.4833170473575592,0.07898221164941788,0.0,0.0,0.4568195939064026
iPwJWk2WoTw,8.5,10.5,0.4464864730834961,0.065865658223629,0.0,0.0,0.3055456876754761
iPwJWk2WoTw,11.5,16.0,0.4151202142238617,0.07068494707345963,0.0,0.0,0.31974807381629944
iPwJWk2WoTw,13.5,16.0,0.3847947120666504,0.07173076272010803,0.0,0.0,0.3011550307273865
iPwJWk2WoTw,22.5,25.0,0.5006756782531738,0.07435434311628342,0.0,0.0,0.4314200282096863
iPwJWk2WoTw,27.0,29.0,0.5810227394104004,0.10488219559192657,0.0,0.0,0.7785471677780151
iPwJWk2WoTw,30.0,34.5,0.517492949962616,0.0728854164481163,0.0,0.0,0.4337790012359619
iPwJWk2WoTw,32.0,34.5,0.4936627447605133,0.0713808685541153,0.0,0.0,0.39835840463638306
iPwJWk2WoTw,36.0,39.0,0.4427134692668915,0.06299946457147598,0.0,0.0,0.2764296531677246
iPwJWk2WoTw,40.0,43.5,0.3704710006713867,0.06210345774888992,0.0,0.0,0.20183566212654114
iPwJWk2WoTw,43.5,46.0,0.49518799781799316,0.07322417199611664,0.0,0.0,0.41625288128852844
iPwJWk2WoTw,46.0,48.5,0.5408688187599182,0.07050870358943939,0.0,0.0,0.43406206369400024
iPwJWk2WoTw,49.5,51.5,0.45440673828125,0.06051219627261162,0.0,0.0,0.2649570405483246
iPwJWk2WoTw,51.5,53.5,0.6043004393577576,0.06667366623878479,0.0,0.0,0.458215594291687
iPwJWk2WoTw,53.5,58.0,0.21715407073497772,0.06208490952849388,0.0,0.0,0.06037215143442154
iPwJWk2WoTw,55.5,58.0,0.17027486860752106,0.06016566976904869,0.0,0.0,0.0
