video_id,start,end,motion,audio,cap_overlap,kw_density,score
Uwmp16aSgdk,3.503499984741211,9.008999824523926,0.23143261671066284,0.08229079842567444,0.0,0.0,0.2798038721084595
Uwmp16aSgdk,5.503499984741211,9.008999824523926,0.2248210459947586,0.07773610949516296,0.0,0.0,0.2578902244567871
Uwmp16aSgdk,9.008999824523926,15.008999824523926,0.20492298901081085,0.09238427132368088,0.0,0.0,0.3012666404247284
Uwmp16aSgdk,11.008999824523926,16.016000747680664,0.17641335725784302,0.08786027878522873,0.0,0.0,0.265054315328598
Uwmp16aSgdk,13.008999824523926,16.016000747680664,0.2067008763551712,0.0903550386428833,0.0,0.0,0.2946133613586426
Uwmp16aSgdk,16.016000747680664,21.020999908447266,0.2881241738796234,0.08176340162754059,0.0,0.0,0.3150944709777832
Uwmp16aSgdk,18.016000747680664,21.020999908447266,0.22129692137241364,0.08596209436655045,0.0,0.0,0.2872857451438904
Uwmp16aSgdk,21.020999908447266,27.020999908447266,0.08664494007825851,0.09850677847862244,0.0,0.0,0.24700167775154114
Uwmp16aSgdk,23.020999908447266,28.528499603271484,0.0898960754275322,0.09558014571666718,0.0,0.0,0.2378583401441574
Uwmp16aSgdk,25.020999908447266,28.528499603271484,0.11511976271867752,0.09771692007780075,0.0,0.0,0.2627032697200775
Uwmp16aSgdk,28.528499603271484,32.03200149536133,0.27192074060440063,0.09302235394716263,0.0,0.0,0.3478360176086426
Uwmp16aSgdk,32.03200149536133,36.5364990234375,0.3401309847831726,0.08971180021762848,0.0,0.0,0.37997955083847046
Uwmp16aSgdk,34.03200149536133,36.5364990234375,0.31642189621925354,0.08020871877670288,0.0,0.0,0.327730655670166
Uwmp16aSgdk,37.537498474121094,42.04199981689453,0.5103024244308472,0.08248095214366913,0.0,0.0,0.4641362428665161
Uwmp16aSgdk,39.537498474121094,42.04199981689453,0.5822575688362122,0.06974176317453384,0.0,0.0,0.46239274740219116
Uwmp16aSgdk,42.04199981689453,45.545501708984375,0.33176809549331665,0.09611626714468002,0.0,0.0,0.39916640520095825
Uwmp16aSgdk,45.545501708984375,50.550498962402344,0.20972412824630737,0.1012100800871849,0.0,0.0,0.33845585584640503
Uwmp16aSgdk,47.545501708984375,50.550498962402344,0.17436066269874573,0.09144827723503113,0.0,0.0,0.2775365710258484
Uwmp16aSgdk,50.550498962402344,56.550498962402344,0.14180167019367218,0.0815553143620491,0.0,0.0,0.2179579734802246
Uwmp16aSgdk,52.550498962402344,58.550498962402344,0.061089981347322464,0.08308620750904083,0.0,0.0,0.1707223504781723
Uwmp16aSgdk,54.550498962402344,60.550498962402344,0.07869794219732285,0.0732635110616684,0.0,0.0,0.14444300532341003
Uwmp16aSgdk,56.550498962402344,62.550498962402344,0.08304756879806519,0.06525686383247375,0.0,0.0,0.116436667740345
Uwmp16aSgdk,58.550498962402344,64.55049896240234,0.07391396909952164,0.06652307510375977,0.0,0.0,0.11530531942844391
Uwmp16aSgdk,60.550498962402344,66.55049896240234,0.07687771320343018,0.08861445635557175,0.0,0.0,0.20243090391159058
Uwmp16aSgdk,62.550498962402344,68.55049896240234,0.08238230645656586,0.09592843800783157,0.0,0.0,0.2342543601989746
Uwmp16aSgdk,64.55049896240234,70.55049896240234,0.10028401017189026,0.09648814797401428,0.0,0.0,0.2481982707977295
Uwmp16aSgdk,66.55049896240234,72.55049896240234,0.10173016786575317,0.07944139093160629,0.0,0.0,0.18342581391334534
Uwmp16aSgdk,68.55049896240234,74.55049896240234,0.09903962165117264,0.07235338538885117,0.0,0.0,0.15432630479335785
Uwmp16aSgdk,70.55049896240234,74.57450103759766,0.20381027460098267,0.06237596273422241,0.0,0.0,0.18483561277389526
