video_id,start,end,motion,audio,cap_overlap,kw_density,score
pHhpXrIOwsY,0.0,4.004000186920166,0.23241138458251953,0.08583361655473709,0.0,0.0,0.09228196740150452
pHhpXrIOwsY,2.0,4.004000186920166,0.3447333872318268,0.08726684004068375,0.0,0.0,0.17125248908996582
pHhpXrIOwsY,4.004000186920166,10.004000186920166,0.27143922448158264,0.11295837163925171,0.0,0.0,0.36612558364868164
pHhpXrIOwsY,6.004000186920166,11.01099967956543,0.2261836975812912,0.10773184895515442,0.0,0.0,0.2912852168083191
pHhpXrIOwsY,8.004000186920166,11.01099967956543,0.24104534089565277,0.11934969574213028,0.0,0.0,0.4074907898902893
pHhpXrIOwsY,11.01099967956543,13.513500213623047,0.3194435238838196,0.1290581375360489,0.0,0.0,0.5431950688362122
pHhpXrIOwsY,13.513500213623047,19.513500213623047,0.22554391622543335,0.11589217931032181,0.0,0.0,0.3664267063140869
pHhpXrIOwsY,15.513500213623047,21.513500213623047,0.18773509562015533,0.11306355148553848,0.0,0.0,0.3181326985359192
pHhpXrIOwsY,17.513500213623047,23.513500213623047,0.19538342952728271,0.10878393799066544,0.0,0.0,0.2830033600330353
pHhpXrIOwsY,19.513500213623047,25.024999618530273,0.2714020311832428,0.11278732120990753,0.0,0.0,0.36452093720436096
pHhpXrIOwsY,21.513500213623047,25.024999618530273,0.32092130184173584,0.11077021807432175,0.0,0.0,0.37482303380966187
pHhpXrIOwsY,25.024999618530273,27.027000427246094,0.44814950227737427,0.1051623746752739,0.0,0.0,0.39735549688339233
pHhpXrIOwsY,27.027000427246094,29.529499053955078,0.264337420463562,0.10797014087438583,0.0,0.0,0.3158099949359894
pHhpXrIOwsY,29.529499053955078,35.52949905395508,0.14181460440158844,0.11825687438249588,0.0,0.0,0.3393286466598511
pHhpXrIOwsY,31.529499053955078,37.52949905395508,0.11020117998123169,0.11142042279243469,0.0,0.0,0.2575704753398895
pHhpXrIOwsY,33.52949905395508,39.52949905395508,0.12844540178775787,0.117494136095047,0.0,0.0,0.324449360370636
pHhpXrIOwsY,35.52949905395508,40.54050064086914,0.17579685151576996,0.1188386082649231,0.0,0.0,0.3645913302898407
pHhpXrIOwsY,37.52949905395508,40.54050064086914,0.20965264737606049,0.12865085899829865,0.0,0.0,0.47519931197166443
pHhpXrIOwsY,40.54050064086914,42.54249954223633,0.4847510755062103,0.09862039238214493,0.0,0.0,0.35822755098342896
pHhpXrIOwsY,42.54249954223633,44.544498443603516,0.7584324479103088,0.09885773807764053,0.0,0.0,0.520525336265564
pHhpXrIOwsY,44.544498443603516,50.544498443603516,0.17437581717967987,0.12087979167699814,0.0,0.0,0.38264918327331543
pHhpXrIOwsY,46.544498443603516,51.55149841308594,0.12493842095136642,0.11120482534170151,0.0,0.0,0.264196515083313
pHhpXrIOwsY,48.544498443603516,51.55149841308594,0.14803731441497803,0.11209689825773239,0.0,0.0,0.2859644293785095
pHhpXrIOwsY,51.55149841308594,57.55149841308594,0.15290112793445587,0.12415432929992676,0.0,0.0,0.40038925409317017
pHhpXrIOwsY,53.55149841308594,59.55149841308594,0.1049126386642456,0.11293885856866837,0.0,0.0,0.2685283124446869
pHhpXrIOwsY,55.55149841308594,59.55950164794922,0.0746622383594513,0.10472435504198074,0.0,0.0,0.17481502890586853
pHhpXrIOwsY,57.55149841308594,59.55950164794922,0.08821341395378113,0.08885172009468079,0.0,0.0,0.03585687652230263
