video_id,start,end,motion,audio,cap_overlap,kw_density,score
wnHW6o8WMas,4.320000171661377,8.640000343322754,0.3475237488746643,0.16801394522190094,0.0,0.0,0.5083486437797546
wnHW6o8WMas,6.320000171661377,8.640000343322754,0.38104090094566345,0.19006061553955078,0.0,0.0,0.5675078630447388
wnHW6o8WMas,11.039999961853027,14.880000114440918,0.4857059717178345,0.2156876027584076,0.0,0.0,0.6834945678710938
wnHW6o8WMas,24.479999542236328,28.31999969482422,0.3159063756465912,0.11804117262363434,0.0,0.0,0.4061306118965149
wnHW6o8WMas,28.31999969482422,30.719999313354492,0.47321203351020813,0.12580300867557526,0.0,0.0,0.5315291881561279
wnHW6o8WMas,30.719999313354492,33.119998931884766,0.47768542170524597,0.1376430243253708,0.0,0.0,0.5535789132118225
wnHW6o8WMas,33.599998474121094,37.439998626708984,0.478144109249115,0.15781576931476593,0.0,0.0,0.5859988927841187
wnHW6o8WMas,39.84000015258789,43.20000076293945,0.30963146686553955,0.20978465676307678,0.0,0.0,0.5475643873214722
wnHW6o8WMas,44.63999938964844,47.040000915527344,0.32194605469703674,0.21790418028831482,0.0,0.0,0.5693308711051941
wnHW6o8WMas,48.0,50.400001525878906,0.5489969253540039,0.22881880402565002,0.0,0.0,0.7498688697814941
wnHW6o8WMas,50.400001525878906,52.79999923706055,0.556929886341095,0.1505230814218521,0.0,0.0,0.6310189962387085
wnHW6o8WMas,52.79999923706055,55.20000076293945,0.4930971562862396,0.1699989140033722,0.0,0.0,0.6161259412765503
wnHW6o8WMas,72.4800033569336,75.36000061035156,0.25681957602500916,0.16589894890785217,0.0,0.0,0.439797580242157
wnHW6o8WMas,90.72000122070312,93.12000274658203,0.3554175794124603,0.2567485570907593,0.0,0.0,0.6551786661148071
wnHW6o8WMas,119.04000091552734,121.44000244140625,0.5367238521575928,0.2013227343559265,0.0,0.0,0.6973084211349487
wnHW6o8WMas,134.8800048828125,137.27999877929688,0.4331950843334198,0.18017201125621796,0.0,0.0,0.5892590284347534
wnHW6o8WMas,139.67999267578125,143.0399932861328,0.35987573862075806,0.2289358377456665,0.0,0.0,0.6141388416290283
wnHW6o8WMas,171.83999633789062,177.83999633789062,0.14246127009391785,0.049764689058065414,0.0,0.0,0.17286773025989532
wnHW6o8WMas,173.83999633789062,179.83999633789062,0.0010523843811824918,0.032426413148641586,0.0,0.0,0.04365972429513931
wnHW6o8WMas,175.83999633789062,181.83999633789062,0.0028515381272882223,0.025621438398957253,0.0,0.0,0.03412753343582153
wnHW6o8WMas,177.83999633789062,183.83999633789062,0.0026639937423169613,0.019265132024884224,0.0,0.0,0.02388128638267517
wnHW6o8WMas,179.83999633789062,185.83999633789062,0.00278366357088089,0.0176335871219635,0.0,0.0,0.02137186750769615
wnHW6o8WMas,181.83999633789062,187.83999633789062,0.000365843327017501,0.01673726737499237,0.0,0.0,0.018208401277661324
wnHW6o8WMas,183.83999633789062,189.83999633789062,0.0003481584426481277,0.0154670225456357,0.0,0.0,0.01617501676082611
wnHW6o8WMas,185.83999633789062,191.83999633789062,0.00038084821426309645,0.014852176420390606,0.0,0.0,0.015220427885651588
wnHW6o8WMas,187.83999633789062,193.83999633789062,0.0004011322744190693,0.013834270648658276,0.0,0.0,0.0136157451197505
wnHW6o8WMas,189.83999633789062,195.83999633789062,0.004029811825603247,0.008788934908807278,0.0,0.0,0.008197574876248837
wnHW6o8WMas,191.83999633789062,197.83999633789062,0.003828768152743578,0.0070552215911448,0.0,0.0,0.005295139737427235
wnHW6o8WMas,193.83999633789062,199.1999969482422,0.004137626849114895,0.005953229032456875,0.0,0.0,0.003764084307476878
wnHW6o8WMas,195.83999633789062,199.1999969482422,0.0007761066663078964,0.005299021955579519,0.0,0.0,0.00030755464104004204
